# ----------------------------------------------
# averaged over velocity from channel 981 to 983
# velocity range: -4.88783 to -4.80003 km/s
# central velocity: -4.84393 km/s
# columns:
# MJD           year             I             +/-           V             +/-           LHC           +/-           RHC           +/-           
# ----------------------------------------------
  55735.6367477  2011.4781294     3.7095667     0.1831350     0.0514000     0.1920270     3.6581667     0.2949974     3.7609667     0.2319529 
  55737.4323727  2011.4830455     3.7529000     0.1833625     0.0142667     0.1778686     3.7386333     0.2873841     3.7671667     0.2189257 
  55738.6412269  2011.4863552     3.1868667     0.2125010     0.0473999     0.2022271     3.1394667     0.3647259     3.2342666     0.1976865 
  55742.5887963  2011.4971630     4.1114333     0.3083692     0.0281333     0.2927722     4.0833000     0.4550227     4.1395667     0.3931521 
  55747.4681481  2011.5105220     4.3614833     0.1760141     0.0927166     0.1843330     4.2687667     0.2819078     4.4541999     0.2246046 
  55750.3758796  2011.5184829     4.9017000     0.2083690    -0.1593000     0.2297241     5.0610000     0.3489545     4.7423999     0.2657299 
  55752.4347338  2011.5241197     3.1406666     1.6060205     0.1417666     1.5062449     2.9989000     2.1866372     3.2824333     2.2169279 
  55755.4672685  2011.5324224     4.5196167     0.4397133     0.5151833     0.4325116     4.0044334     0.7545151     5.0348001     0.4376472 
  55756.5001852  2011.5352503     4.9335166     0.2291014    -0.1371167     0.2307807     5.0706333     0.3711465     4.7963999     0.2715595 
  55759.4119213  2011.5432222     4.1701667     0.1873133    -0.0301667     0.1831989     4.2003334     0.2870913     4.1399999     0.2342538 
  55765.4400000  2011.5597262     5.7097999     0.2305139    -0.1260333     0.2448721     5.8358332     0.4067439     5.5837666     0.2464903 
  55769.5571875  2011.5709985     4.6950332     0.2264133    -0.0462000     0.2241173     4.7412333     0.3463143     4.6488332     0.2881830 
  55771.2440046  2011.5756167     6.3392999     0.8563943     0.3563333     0.7762218     5.9829666     1.4518816     6.6956333     0.7509347 
  55776.2592477  2011.5893477     3.9324334     1.8324671     1.7370000     1.7437838     2.1954334     2.8912522     5.6694334     2.1066788 
  55778.6233102  2011.5958202     5.0668000     0.2900754     0.3464667     0.2920484     4.7203333     0.4799644     5.4132667     0.3294027 
  55783.2491435  2011.6084850     5.7862334     0.1624946    -0.1196335     0.1588740     5.9058669     0.2302490     5.6665999     0.2242238 
  55792.5798032  2011.6340309     5.4865834     0.1623397     0.0733500     0.1717943     5.4132334     0.2495372     5.5599333     0.2224097 
  55803.1032870  2011.6628427     6.2101833     0.1822210     0.3212832     0.1774280     5.8889001     0.2812164     6.5314665     0.2242493 
  55807.4453935  2011.6747307     5.7346000     0.1801811     0.4120334     0.1966381     5.3225666     0.2890500     6.1466334     0.2423088 
  55808.4685532  2011.6775320     6.7816833     0.1729847    -0.0824167     0.1851193     6.8641000     0.2585410     6.6992666     0.2480773 
  55814.5256944  2011.6941155     7.1797500     0.2329880     0.0733500     0.2420554     7.1064000     0.3874273     7.2530999     0.2750428 
  55817.1769213  2011.7013742     5.9817334     0.2007232    -0.0731000     0.1965203     6.0548334     0.3064446     5.9086335     0.2528077 
  55819.1046296  2011.7066520     6.7483834     0.2038313     0.4828499     0.1980679     6.2655334     0.2948613     7.2312333     0.2731537 
  55824.0484606  2011.7201874     6.5064668     0.2312072    -0.4994334     0.2268764     7.0059002     0.3029224     6.0070333     0.3436530 
  55826.0226157  2011.7255924     8.0775998     0.2622716    -0.3194000     0.2587579     8.3969998     0.4193398     7.7581999     0.3092543 
  55828.1796065  2011.7314979     7.7570666     0.2684439    -0.5411665     0.2775795     8.2982332     0.4345677     7.2159001     0.3307204 
  55832.3470370  2011.7429077     5.7725501     0.2438951    -0.0314833     0.2269191     5.8040334     0.3190116     5.7410669     0.3466782 
  55834.3882407  2011.7484962     5.9489667     0.2135404    -0.3423666     0.1846517     6.2913333     0.3264342     5.6066000     0.2298527 
  55839.3387963  2011.7620501     4.5297667     0.1789123    -0.0254333     0.1508735     4.5552000     0.2613386     4.5043333     0.2030936 
  55841.0571412  2011.7667547     4.2666667     0.1957808    -0.0313333     0.1568363     4.2980000     0.2659373     4.2353334     0.2348038 
  55843.0648032  2011.7722513     4.6627667     0.2004571    -0.1848333     0.1922330     4.8476000     0.3047797     4.4779334     0.2477548 
  55844.2453009  2011.7754834     4.5874167     0.2052857     0.2048833     0.1771520     4.3825334     0.2916701     4.7923001     0.2489551 
  55849.4086690  2011.7896199     4.0700334     0.1879848     0.0391999     0.1534849     4.0308334     0.2557512     4.1092333     0.2288736 
  55856.0801042  2011.8078853     4.0083833     0.1606701    -0.1016833     0.1481438     4.1100666     0.2153798     3.9067000     0.2216629 
  55875.0798380  2011.8599037     3.4481834     0.2766218    -0.0879167     0.2604825     3.5361001     0.3216118     3.3602666     0.4304735 
  55879.0497917  2011.8707729     3.6452667     0.1193000    -0.0914000     0.1334794     3.7366666     0.1889427     3.5538667     0.1685205 
  55884.1999653  2011.8848733     4.6468167     0.2399258     0.1553833     0.2367957     4.4914334     0.3885792     4.8022000     0.2761873 
  55886.0198727  2011.8898559     4.3042500     0.2239176    -0.0137166     0.1971003     4.3179666     0.2973325     4.2905334     0.2992802 
  55890.8604398  2011.9031087     4.2599500     0.1698308     0.1708834     0.1685269     4.0890666     0.2420027     4.4308334     0.2364790 
  55891.8805208  2011.9059015     4.0448833     0.1924653    -0.0933500     0.1882305     4.1382333     0.3072501     3.9515333     0.2248214 
  55892.9515856  2011.9088339     3.9805001     0.1619025    -0.0934001     0.1581571     4.0739001     0.2390505     3.8871000     0.2128545 
  55897.2326042  2011.9205547     4.2046834     0.1941619    -0.0365833     0.1979374     4.2412666     0.3094058     4.1681001     0.2408821 
  55899.0190278  2011.9254457     4.5458833     0.1845450    -0.2042166     0.1867402     4.7500999     0.2853012     4.3416667     0.2376147 
  55902.2328472  2011.9342446     4.0617666     0.1789410     0.3236000     0.1736825     3.7381667     0.2630496     4.3853666     0.2348955 
  55904.0747917  2011.9392876     6.2386668     0.2222514    -0.1148001     0.2246770     6.3534668     0.3476649     6.1238667     0.2808559 
  55905.0470949  2011.9419496     4.5047000     0.1628555    -0.1122333     0.1630369     4.6169333     0.2437130     4.3924667     0.2163559 
  55907.1350579  2011.9476661     7.1440002     0.2752848    -0.3129666     0.2750005     7.4569668     0.4545422     6.8310335     0.3101700 
  55908.9420370  2011.9526134     5.7827333     0.1812191     0.0433333     0.2044601     5.7394000     0.2940430     5.8260666     0.2506536 
  55911.2691551  2011.9589847     4.5898501     0.1333212    -0.1150167     0.1224178     4.7048667     0.1677983     4.4748334     0.1933003 
  55912.9594560  2011.9636125     7.2208000     0.2029701    -0.2712667     0.1914256     7.4920667     0.3018544     6.9495333     0.2540968 
  55916.1976389  2011.9724781     4.9085166     0.1618181     0.0006166     0.1679590     4.9078999     0.2447609     4.9091332     0.2210945 
  55918.0207523  2011.9774695     6.4157499     0.2199067     0.4369167     0.2152550     5.9788333     0.3547834     6.8526666     0.2520240 
  55923.3129051  2011.9919587     6.9571667     0.2376273     0.2310333     0.2294446     6.7261334     0.3808664     7.1882000     0.2704883 
  55924.1602431  2011.9942786     4.9506834     0.1701796     0.1911167     0.1717455     4.7595668     0.2384989     5.1418001     0.2450174 
  55926.0513079  2011.9994560     5.2650667     0.1780462    -0.1069001     0.1735714     5.3719668     0.2399558     5.1581666     0.2570529 
  55929.9199074  2012.0107028     5.1581833     0.2383694    -0.1508500     0.2339511     5.3090333     0.4117354     5.0073334     0.2314738 
  55931.0899190  2012.0138974     3.5176333     0.1401667    -0.0467667     0.1496162     3.5644000     0.2354663     3.4708666     0.1691717 
  55932.7650000  2012.0184710     7.2430667     0.1725428    -0.2169667     0.1624282     7.4600334     0.2379925     7.0260999     0.2359394 
  55933.1565509  2012.0195401     4.1441833     0.1394214    -0.2532167     0.1472661     4.3974000     0.1987153     3.8909667     0.2067933 
  55934.1686806  2012.0223036     4.2591333     0.1474329     0.0587999     0.1419227     4.2003334     0.2161760     4.3179332     0.1924188 
  55936.0170370  2012.0273503     5.2533333     0.2118114     0.2670000     0.2054094     4.9863333     0.2871052     5.5203333     0.3027950 
  55938.8684838  2012.0351358     5.2968167     0.1445576     0.1114500     0.1557898     5.1853667     0.2294640     5.4082668     0.1941160 
  55939.9475463  2012.0380820     7.1213668     0.2318652     0.2703667     0.2465256     6.8510001     0.3782302     7.3917335     0.2932826 
  55941.7977546  2012.0431338     3.9042000     0.1978311     0.1892333     0.2000531     3.7149667     0.3390976     4.0934334     0.2081575 
  55942.8937384  2012.0461262     7.9784001     0.2617984    -0.1186001     0.2521966     8.0970001     0.4150640     7.8598000     0.3033232 
  55944.8266667  2012.0514039     6.3238334     0.2222966    -0.3472667     0.2129760     6.6711001     0.3621885     5.9765667     0.2415959 
  55946.9724884  2012.0572628     4.8979334     0.2106130     0.1404000     0.2171358     4.7575334     0.3475466     5.0383333     0.2494453 
  55948.7681944  2012.0621657     6.0735168     0.1845822    -0.1331833     0.1669167     6.2067001     0.2192101     5.9403334     0.2753369 
  55949.1366204  2012.0631717     4.9202000     0.1613591     0.2089667     0.1720313     4.7112334     0.2271470     5.1291667     0.2442689 
  55951.8677778  2012.0706287     6.7678500     0.1805108     0.1034833     0.1749401     6.6643667     0.2403936     6.8713333     0.2618918 
  55964.0901273  2012.1040003     5.5639499     0.2014661    -0.1340501     0.2069786     5.6980000     0.3368707     5.4298999     0.2310315 
  55969.7098958  2012.1193444     5.1013334     0.1422594     0.0281334     0.1495776     5.0732001     0.2004447     5.1294668     0.2122364 
  55970.9428588  2012.1227109     5.0522666     0.1338338    -0.1051000     0.1289879     5.1573667     0.1816769     4.9471666     0.1899795 
  55972.0063889  2012.1256147     3.6794333     0.1669319     0.3755333     0.1460753     3.3039000     0.2665640     4.0549666     0.1653848 
  55974.0497917  2012.1311940     4.2448667     0.1481132    -0.0977334     0.1619940     4.3426001     0.2357714     4.1471333     0.2019184 
  55975.5718287  2012.1353497     5.2112001     0.1770366    -0.0922334     0.2048349     5.3034335     0.2904117     5.1189667     0.2495188 
  55977.6459606  2012.1410129     5.0314334     0.1578598     0.1667667     0.1527479     4.8646667     0.2191237     5.1982001     0.2202001 
  55985.7385417  2012.1631086     5.0414834     0.1669685    -0.3431167     0.1757813     5.3846001     0.2509267     4.6983667     0.2336469 
  55986.8413426  2012.1661197     5.6558833     0.2135608    -0.6621500     0.2223932     6.3180333     0.3162721     4.9937333     0.3001764 
  55987.9120139  2012.1690430     4.8659166     0.2046162    -0.0091834     0.1717148     4.8751001     0.2629012     4.8567332     0.2712757 
  55996.6797685  2012.1929823     4.6618666     0.2832408    -0.2094333     0.2812488     4.8712999     0.4874420     4.4524333     0.2846976 
  56000.6727662  2012.2038847     4.1217834     0.2369690    -0.0132501     0.2273643     4.1350334     0.4080467     4.1085333     0.2218009 
  56010.5909954  2012.2309652     3.0384167     0.1568884     0.0911833     0.1613097     2.9472334     0.2524065     3.1296000     0.1938054 
  56016.7513079  2012.2477851     4.0638167     0.1825643    -0.0052501     0.1886332     4.0690668     0.2359444     4.0585666     0.2866263 
  56018.0523380  2012.2513374     3.8621833     0.2294871     0.0764500     0.2072870     3.7857333     0.3537750     3.9386334     0.2571143 
  56020.6817940  2012.2585168     3.1605167     0.1436679    -0.0372167     0.1352563     3.1977334     0.1925925     3.1233000     0.2019346 
  56021.9555903  2012.2619948     3.7863166     0.1767265     0.0168834     0.1726820     3.7694333     0.2265495     3.8032000     0.2660413 
  56024.5988310  2012.2692118     2.9484333     0.1524222    -0.0627334     0.1609908     3.0111667     0.2601759     2.8856999     0.1749559 
  56027.6627546  2012.2775775     3.5913000     0.1574612    -0.0168333     0.1567096     3.6081332     0.2185754     3.5744667     0.2256739 
  56028.9377894  2012.2810588     3.5752166     0.1486247    -0.2186833     0.1455208     3.7939000     0.2114724     3.3565333     0.2044765 
  56029.9195949  2012.2837395     3.3101166     0.1585904    -0.0673167     0.1380966     3.3774333     0.1957048     3.2427999     0.2239258 
  56032.8764236  2012.2918128     3.7695167     0.2325132    -0.4794500     0.2422362     4.2489667     0.3944198     3.2900667     0.2644135 
  56036.6969560  2012.3022442     2.7040667     0.3943652     0.0914666     0.3932609     2.6126001     0.3314818     2.7955333     0.7144760 
  56041.6005903  2012.3156330     2.8330166     0.1327941    -0.0330833     0.1237417     2.8661000     0.1721326     2.7999333     0.1904283 
  56042.5657407  2012.3182682     2.4919500     0.1843890    -0.0154833     0.1702251     2.5074333     0.3182989     2.4764667     0.1569634 
  56049.5311690  2012.3372865     2.8766167     0.2087726     0.0294833     0.1961189     2.8471334     0.3380025     2.9061000     0.2232747 
  56051.8391551  2012.3435881     2.5557000     0.2819058     0.0882667     0.2664798     2.4674333     0.4954007     2.6439667     0.2356752 
  56056.7615625  2012.3570282     2.8951667     0.1467706     0.0823333     0.1550304     2.8128334     0.2090622     2.9775000     0.2178188 
  56057.8415162  2012.3599768     2.8738333     0.1552347    -0.0172667     0.1552944     2.8911000     0.1952576     2.8565666     0.2414596 
  56059.7647685  2012.3652280     2.6454167     0.1936045    -0.1128500     0.1854248     2.7582667     0.3083503     2.5325667     0.2205680 
  56064.4551736  2012.3780346     3.4054500     0.1454725    -0.1921833     0.1514680     3.5976334     0.2191001     3.2132667     0.2005112 
  56070.5014005  2012.3945431     4.1217834     0.1870800    -0.0265167     0.2079692     4.1483001     0.3156346     4.0952667     0.2384848 
  56081.3493171  2012.4241620     4.4344833     0.2245326    -0.3554834     0.2348558     4.7899667     0.3458360     4.0789999     0.3025588 
  56092.4783796  2012.4545485     8.4511000     0.2357343    -0.0907332     0.2438908     8.5418332     0.3824240     8.3603668     0.2895837 
  56094.4620139  2012.4599645     8.7356168     0.1594236     0.1572835     0.1592275     8.5783332     0.2334128     8.8929003     0.2169264 
  56095.6269444  2012.4631452     9.8555667     0.1491453    -0.0604001     0.1694798     9.9159668     0.2027291     9.7951667     0.2466504 
  56101.2698958  2012.4785526    17.2299166     0.1961482    -0.3421501     0.2179976    17.5720666     0.3392810    16.8877665     0.2385006 
  56105.2482755  2012.4894151    18.6432331     0.1588567     0.3110998     0.1733609    18.3321333     0.2385128    18.9543330     0.2317122 
  56111.4145255  2012.5062513    28.8100999     0.1588570    -0.0913334     0.1582932    28.9014333     0.2337838    28.7187665     0.2143122 
  56112.6449884  2012.5096109    34.1402661     0.1825485     0.1327670     0.1814031    34.0074991     0.2683419    34.2730331     0.2458754 
  56113.5256829  2012.5120155    34.8629325     0.1928701     1.0971994     0.2019114    33.7657331     0.2756406    35.9601320     0.2827657 
  56115.3344097  2012.5169540    31.2210499     0.2506331     0.0994501     0.2493031    31.1215998     0.4344082    31.3205001     0.2474419 
  56121.6013310  2012.5340651    38.8587497     0.2259841     1.1251497     0.2135781    37.7336000     0.3162497    39.9838994     0.3055405 
  56122.6516435  2012.5369328    36.1760168     0.1551818     0.9942172     0.1464324    35.1817996     0.1939827    37.1702340     0.2311242 
  56123.6175463  2012.5395701    33.5827166     0.1789357    -0.2307161     0.1588551    33.8134327     0.2428439    33.3520006     0.2356538 
  56125.6254398  2012.5450524    34.7911828     0.1629235     0.3603834     0.1680423    34.4307995     0.2363392    35.1515662     0.2317507 
  56127.3893634  2012.5498686    27.0214497     0.1351806     0.2685499     0.1462767    26.7528998     0.2063125    27.2899996     0.1917720 
  56130.3553588  2012.5579668    26.7933002     0.1558619     0.7724671     0.1601903    26.0208330     0.2241677    27.5657673     0.2228375 
  56134.3376273  2012.5688399    21.7047003     0.1926531     1.0774999     0.1998749    20.6272004     0.3289274    22.7822002     0.2143297 
  56136.6425926  2012.5751334    20.5587004     0.1802982    -0.3446666     0.1653807    20.9033670     0.2436284    20.2140338     0.2456861 
  56137.4463426  2012.5773279    20.8717669     0.1800562    -0.1024664     0.1856539    20.9742333     0.2702586    20.7693005     0.2464458 
  56142.2733796  2012.5905075    16.9423501     0.1520883     0.9660168     0.1652421    15.9763333     0.2191899    17.9083668     0.2298421 
  56146.3219676  2012.6015617    18.9734834     0.1799447     0.2856162     0.2094923    18.6878672     0.2820897    19.2590996     0.2701104 
  56149.3020139  2012.6096983    21.1452168     0.2339484    -0.5657169     0.2291372    21.7109337     0.3072732    20.5794999     0.3464890 
  56156.3046065  2012.6288180    11.8144833     0.1586957     0.3869500     0.1477449    11.4275333     0.1997627    12.2014333     0.2326383 
  56160.2558449  2012.6396064     9.6512000     0.2155464    -0.3778000     0.2282188    10.0290000     0.3938550     9.2734000     0.2048570 
  56164.2285648  2012.6504534    10.7821666     0.2223786    -0.0664000     0.2145745    10.8485665     0.2851686    10.7157666     0.3311612 
  56165.5025579  2012.6539319    10.4683998     0.2372718    -0.3909330     0.2377673    10.8593329     0.3911656    10.0774668     0.2695401 
  56166.2283333  2012.6559135    13.0555836     0.2847366     0.0518165     0.2619916    13.0037672     0.3307372    13.1074001     0.4359380 
  56170.2397222  2012.6668661    13.4184666     0.3170834    -0.3391333     0.3395383    13.7575998     0.5686420    13.0793333     0.3290936 
  56177.5579398  2012.6868476    22.6962501     0.3344756     0.5773832     0.3521858    22.1188669     0.5048040    23.2736333     0.4658223 
  56182.3582060  2012.6999541    29.5475998     0.2748712    -0.3808670     0.2982124    29.9284668     0.3630059    29.1667328     0.4440679 
  56185.4195833  2012.7083129    22.9717668     0.1954266     0.6987667     0.1867296    22.2730001     0.3065548    23.6705335     0.2283488 
  56187.2487269  2012.7133071    20.4902169     0.1646608     0.7808501     0.1734802    19.7093668     0.2536841    21.2710670     0.2237444 
  56216.1375926  2012.7921846    22.7110661     0.2609727    -0.2069332     0.2533281    22.9179993     0.4121016    22.5041329     0.3077921 
  56231.0036806  2012.8327746    12.8410834     0.2060662     0.4774501     0.2237458    12.3636333     0.2865514    13.3185336     0.3208413 
  56234.9330093  2012.8435031     9.6564668     0.1370920     0.2199332     0.1221741     9.4365336     0.1623739     9.8764000     0.2026727 
  56238.0997454  2012.8521495     9.7828500     0.1559609     0.1772168     0.1534413     9.6056333     0.1966625     9.9600668     0.2388721 
  56239.2628125  2012.8553251    13.0792335     0.1956459     0.1014331     0.1938965    12.9778004     0.2786406    13.1806666     0.2722237 
  56241.0996528  2012.8603403    10.1419501     0.1288782    -0.5727500     0.1370412    10.7147001     0.1816950     9.5692000     0.1943366 
  56243.9225810  2012.8680480    13.3388997     0.1453723     0.1022001     0.1515955    13.2366996     0.1952170    13.4410998     0.2238725 
  56259.8539352  2012.9115466    25.2580662     0.2387220     0.3905668     0.2258416    24.8674994     0.3197397    25.6486330     0.3372710 
  56262.0204745  2012.9174620    23.4873832     0.1891855     0.2787164     0.1824316    23.2086668     0.2650531    23.7660996     0.2605605 
  56265.2644444  2012.9263193    34.6283836     0.1736371     0.7518501     0.1637858    33.8765335     0.2210499    35.3802338     0.2551238 
  56268.1628588  2012.9342331    41.2507340     0.2129321     2.2288338     0.1992460    39.0219002     0.2578249    43.4795678     0.3218765 
  56272.0550579  2012.9448602    45.9880505     0.1789289    -0.5040162     0.1767238    46.4920667     0.2280819    45.4840342     0.2728962 
  56276.8178588  2012.9578645    46.2632831     0.2289314     0.1050164     0.2262253    46.1582667     0.3139839    46.3682995     0.3295284 
  56277.9860532  2012.9610541    48.9520836     0.3290872    -0.7398516     0.3258087    49.6919352     0.5694830    48.2122320     0.3234015 
  56279.9354167  2012.9663766    43.1749334     0.1382131     0.6895329     0.1385332    42.4854005     0.1880015    43.8644663     0.2030864 
  56289.0050579  2012.9911401    42.8357503     0.1451901     1.2161837     0.1536189    41.6195666     0.2014456    44.0519339     0.2208564 
  56292.1846181  2012.9998215    35.9353504     0.1372364     0.6042500     0.1509717    35.3311005     0.1973567    36.5396004     0.2104826 
  56294.1767593  2013.0059596    41.4017502     0.1864635    -0.0252167     0.1827791    41.4269670     0.2618854    41.3765335     0.2603260 
  56295.8859954  2013.0106393    40.2650000     0.1823161    -1.3647995     0.1622586    41.6297995     0.2378704    38.9002005     0.2501034 
  56297.1040509  2013.0139741    42.4158827     0.2106418     1.1637834     0.1965181    41.2520994     0.2795533    43.5796661     0.2963589 
  56299.9138773  2013.0216670    35.3841670     0.2283702     0.0954663     0.2374265    35.2887007     0.3144089    35.4796333     0.3437959 
  56301.1419097  2013.0250292    36.3325837     0.4329689     1.5316168     0.4088466    34.8009669     0.5497095    37.8642006     0.6380084 
  56303.0654398  2013.0302955    31.7749163     0.2061387    -0.6301498     0.2143445    32.4050662     0.2930431    31.1447665     0.3016607 
  56306.1328009  2013.0386935    25.5670665     0.1906099    -0.8284667     0.1758068    26.3955332     0.2761478    24.7385998     0.2412938 
  56309.1182060  2013.0468671    27.0672506     0.2334446     0.5128504     0.2289984    26.5544001     0.2979278    27.5801010     0.3537122 
  56311.8415741  2013.0543233    24.4076832     0.2411710     0.3885500     0.2352379    24.0191332     0.3550820    24.7962332     0.3176750 
  56313.8787500  2013.0599008    24.3864500     0.1773337     0.5337167     0.1822765    23.8527333     0.2511048    24.9201667     0.2574690 
  56314.8658681  2013.0626033    23.5056334     0.1853697    -1.0112667     0.1814244    24.5169001     0.2680905    22.4943666     0.2503617 
  56316.8115394  2013.0679303    23.1026503     0.2049028     0.0000833     0.1877619    23.1025670     0.2320732    23.1027336     0.3172088 
  56319.9100000  2013.0764134    19.9270164     0.2136373    -0.5549833     0.2265545    20.4819997     0.3583624    19.3720331     0.2559533 
  56321.0774306  2013.0796097    22.9923164     0.2530589    -0.6641501     0.2444690    23.6564665     0.3953289    22.3281663     0.3021969 
  56322.7724190  2013.0842503    21.9996166     0.1894889    -0.0341498     0.1916902    22.0337664     0.2606287    21.9654668     0.2781638 
  56325.0283218  2013.0904266    19.2383666     0.1950004    -0.0296330     0.1834902    19.2679996     0.2571968    19.2087336     0.2779162 
  56328.1248958  2013.0989046    13.2429166     0.1814239    -0.1964835     0.1874375    13.4394000     0.2049250    13.0464331     0.3067582 
  56330.7380324  2013.1060590    13.4476333     0.1800960    -0.0027331     0.1797166    13.4503663     0.2347521    13.4449002     0.2726842 
  56335.1637384  2013.1181759    14.4774504     0.1705070    -0.2876167     0.1666278    14.7650671     0.2414480    14.1898336     0.2353248 
  56339.7163773  2013.1306403    20.3029504     0.1682033    -0.7948168     0.1648374    21.0977672     0.2194469    19.5081336     0.2505404 
  56341.9072454  2013.1366386    22.8740999     0.1883785     0.0837331     0.1963392    22.7903668     0.2499859    22.9578330     0.2925375 
  56346.0183565  2013.1478942    22.2494003     0.3174884     0.7183003     0.2831650    21.5311000     0.4879963    22.9677006     0.3518837 
  56388.4308333  2013.2640132    10.9027168     0.1895886    -0.3154500     0.1858123    11.2181668     0.2885506    10.5872668     0.2401638 
  56389.8508333  2013.2679010     9.1639499     0.1907774     0.0280166     0.1884064     9.1359332     0.2783526     9.1919665     0.2574991 
  56394.7302431  2013.2812601     9.4849000     0.2020238    -0.1430999     0.1939994     9.6279999     0.2941441     9.3418001     0.2652886 
  56395.5797454  2013.2835859    12.3558834     0.2440555     0.4574500     0.2565111    11.8984334     0.3504871    12.8133334     0.3576043 
  56400.8866667  2013.2981154    12.3702501     0.2176684    -1.7360166     0.2251258    14.1062667     0.3495362    10.6342335     0.2719316 
  56402.5860764  2013.3027682    10.2390501     0.2477720    -1.0424834     0.2378973    11.2815336     0.4072743     9.1965667     0.2647638 
  56411.8970486  2013.3282602    10.0175001     0.1849946    -0.0805332     0.1830935    10.0980333     0.2504436     9.9369669     0.2697601 
  56417.4948958  2013.3435863    13.1385166     0.1683695     0.0441165     0.1782119    13.0944001     0.2332457    13.1826331     0.2565385 
  56428.7847685  2013.3744963    10.2865667     0.2145503     0.7167335     0.2400250     9.5698333     0.3855233    11.0033002     0.2421971 
  56449.8195486  2013.4320864     7.0134000     0.4720102     0.5015001     0.4800597     6.5118999     0.4659191     7.5149000     0.8303139 
  56463.7417245  2013.4702032     5.6504833     0.2938453    -0.2476168     0.2997341     5.8981001     0.4226128     5.4028664     0.4168568 
  56467.6836574  2013.4809956     6.7520334     0.3798958    -0.8372000     0.3480271     7.5892334     0.5070811     5.9148334     0.5232171 
  56468.3857870  2013.4829180     5.5697001     0.2572140    -0.2603000     0.2619981     5.8300001     0.3558033     5.3094001     0.3781642 
  56469.5439468  2013.4860888     6.6071332     0.4639867    -0.4998667     0.4910708     7.1069999     0.7785735     6.1072665     0.5537974 
  56479.2410764  2013.5126381     8.2161499     0.2884000     0.4056165     0.2849372     7.8105334     0.5165276     8.6217664     0.2488508 
  56484.7109954  2013.5276140    12.6174168     0.4236387    -0.2311831     0.4192665    12.8485999     0.7860180    12.3862336     0.3044404 
  56486.2577662  2013.5318488    14.7450002     0.5551374    -1.6034667     0.5541703    16.3484669     1.0310415    13.1415335     0.4092897 
  56499.1511574  2013.5671490     6.9621334     0.3182486     0.2952334     0.3206605     6.6669001     0.5822726     7.2573668     0.2630005 
  56505.5417014  2013.5846453     8.6890500     0.3621340     0.3187834     0.3491906     8.3702666     0.6531943     9.0078335     0.2819352 
  56531.5178704  2013.6557642    10.9581001     0.1939116     1.1498334     0.1986727     9.8082666     0.2673679    12.1079335     0.2875057 
  56534.1445255  2013.6629556    15.8351000     0.2989145    -0.4190669     0.3074604    16.2541669     0.5305842    15.4160331     0.2936732 
  56539.2654630  2013.6769759    11.0298168     0.4746620    -0.9010167     0.5047375    11.9308335     0.9464915    10.1288001     0.2535386 
